stock,name,ticker,country,sector,base_quarter,current_weight,predicted_weight,low,mid,high,predicted_change_%,model
CNE100000T32,Tianqi Lithium Corp Class A,002466,CHN,Basic Materials,Aug-26,0.005275335929079427,0.00503094521642007,0.0026219405578643946,0.00407787715655262,0.008060373903544615,-9.33126976810488,ridge_a0.1
CNE000000TY6,SAIC Motor Corp Ltd Class A,600104,CHN,Consumer Cyclical,Aug-26,0.005405714953942606,0.005020503676916446,0.002669096944788529,0.004075972845660721,0.008152668520771471,-11.701726074271843,ridge_a0.1
CNE000000XM3,Henan Shuanghui Investment & Development Co Ltd Class A,000895,CHN,Consumer Defensive,Aug-26,0.005516035667288374,0.005012111634815463,0.0027142651976324703,0.0041611411280849785,0.00854735745024942,-13.61233496355077,ridge_a0.1
CNE1000041D8,Guolian Minsheng Securities Co Ltd Class A,601456,CHN,Financial Services,Aug-26,0.004743790673868002,0.004989619761250197,0.0026884694521063573,0.004101375821824224,0.008377418053028435,0.0,naive (no feature history)
CNE100001WS9,Guosen Securities Co Ltd Class A,002736,CHN,Financial Services,Aug-26,0.0053355108636316635,0.004979615150927949,0.0026108920386944626,0.0039836732159345386,0.007989739575877832,-11.2684971937402,ridge_a0.1
CNE100005D92,SUPCON Technology Co Ltd Class A,688777,CHN,Industrials,Aug-26,0.005104840281181423,0.004972772108487125,0.0026630495821206063,0.00400322080103368,0.007900552631238698,-7.386464364391476,ridge_a0.1
CNE100000HP8,Guangdong Haid Group Co Ltd Class A,002311,CHN,Consumer Defensive,Aug-26,0.005375627486666489,0.004942342197407438,0.002652228646738818,0.004067160945783341,0.008143556507702189,-12.589880949853605,ridge_a0.1
CNE000000WS2,China Rare Earth Resources & Technology Co Ltd Class A,000831,CHN,Basic Materials,Aug-26,0.004663557427798352,0.0049052287293474455,0.0026191525175124136,0.0040182522146862566,0.008264522917131995,0.0,naive (no feature history)
CNE000001F21,Zhangzhou Pientzehuang Pharmaceutical Co Ltd Class A,600436,CHN,Healthcare,Aug-26,0.005275335929079427,0.004902761868774949,0.0025950718032974568,0.004032936712142223,0.007792623437002338,-11.641416443907238,ridge_a0.1
CNE100002NT4,SG Micro Corp Class A,300661,CHN,Technology,Aug-26,0.005195102683009778,0.004890464725286969,0.0026285042307966585,0.004039223040815474,0.008198595249604196,-10.50184949417366,ridge_a0.1
CNE100006HM2,Delton Technology (Guangzhou) Inc Ordinary Shares - Class A,001389,CHN,Technology,Aug-26,0.004603382493246116,0.004841935455420382,0.002560092265103093,0.00392043062559145,0.007779617644782103,0.0,naive (no feature history)
CNE100006FN4,Sichuan Biokin Pharmaceutical Co Ltd Class A,688506,CHN,Healthcare,Aug-26,0.004593353337487409,0.004831386576432538,0.002573129262135779,0.003905512716132188,0.007910967816822944,0.0,naive (no feature history)
CNE100002177,Dongxing Securities Co Ltd Class A,601198,CHN,Financial Services,Aug-26,0.005225190150285897,0.004821115241135374,0.0025339914700587595,0.003973208891961004,0.007926616297739726,-12.279019145012906,ridge_a0.1
CNE100000FD8,Everbright Securities Co Ltd Class A,601788,CHN,Financial Services,Aug-26,0.0052953942405968395,0.004818396708071892,0.0025829078326086996,0.003909419149502975,0.007766278963615901,-13.490795073473361,ridge_a0.1
CNE100006KM6,Sichuan Huafeng Technology Co Ltd Class A,688629,CHN,Technology,Aug-26,0.004473003468382937,0.004704800028578412,0.002479126588152621,0.0039025855224377026,0.00799086268436999,0.0,naive (no feature history)
CNE100003JW4,Pharmaron Beijing Co Ltd Class A,300759,CHN,Healthcare,Aug-26,0.005014577879353068,0.004678627074061173,0.0024448968619127497,0.003913508517473541,0.007905573803126273,-11.29622248103135,ridge_a0.1
CNE000001M22,Zhejiang Sanhua Intelligent Controls Co Ltd Class A,002050,CHN,Industrials,Aug-26,0.0048641405429724754,0.004674212056041103,0.0025262671745915023,0.0038312507399963997,0.007366775116582783,-8.63910144273681,ridge_a0.1
CNE000001097,Henan Shenhuo Coal & Power Co Ltd Class A,000933,CHN,Basic Materials,Aug-26,0.004803965608420239,0.004626415140991329,0.0024740136410833875,0.0037935913916047302,0.007530380154129323,-8.44063397127062,ridge_a0.1
CNE000001BC8,Zhejiang China Commodities City Group Co Ltd Class A,600415,CHN,Consumer Cyclical,Aug-26,0.004763848985385414,0.004617308030770286,0.0024566636629130695,0.0037907628786774195,0.007562677128213789,-7.851360348016153,ridge_a0.1
CNE000000SH3,Changjiang Securities Company Ltd Class A,000783,CHN,Financial Services,Aug-26,0.004824023919937651,0.004589330427601927,0.0024519939947148578,0.003720676009894939,0.0073144000764554925,-9.55221392522594,ridge_a0.1
CNE100002RZ2,360 Security Technology Inc Class A,601360,CHN,Technology,Aug-26,0.004874169698731181,0.004588492919317319,0.0024570085213739567,0.00371835224292781,0.00772674759735259,-10.499082734144658,ridge_a0.1
CNE100002R65,Zheshang Securities Co Ltd Class A,601878,CHN,Financial Services,Aug-26,0.005124898592698835,0.0045879127095498785,0.0024508768822493403,0.003728693412536085,0.0074903926098504785,-14.888560492912958,ridge_a0.1
CNE100002V44,Caitong Securities Co Ltd Class A,601108,CHN,Financial Services,Aug-26,0.005014577879353068,0.004579077579475841,0.0024773387274476207,0.003769240632202215,0.00722622740596781,-13.183617240228962,ridge_a0.1
CNE100000W94,Shenzhen Sunway Communication Co Ltd Class A,300136,CHN,Technology,Aug-26,0.004342624443519756,0.004567664601736438,0.0024133484607843357,0.0037547856023537893,0.007648426742700553,0.0,naive (no feature history)
CNE000000PY4,Yutong Bus Co Ltd Class A,600066,CHN,Industrials,Aug-26,0.004874169698731181,0.004551927445307515,0.0023906415995107217,0.003744476238139125,0.007418163083037893,-11.21231113433693,ridge_a0.1
CNE0000018P2,Fiberhome Telecommunication Technologies Co Ltd Class A,600498,CHN,Technology,Aug-26,0.004322566132002344,0.004546566843760751,0.0024173287924215163,0.003762106416479477,0.007607821795014195,0.0,naive (no feature history)
CNE100000PW7,Sichuan Kelun Pharmaceutical Co Ltd Class A,002422,CHN,Healthcare,Aug-26,0.004813994764178944,0.004544190837839891,0.002393587312794554,0.003675606341497678,0.007334702151684377,-10.255257867597388,ridge_a0.1
CNE000000BQ0,Sichuan Chuantou Energy Co Ltd Class A,600674,CHN,Utilities,Aug-26,0.004703674050833178,0.004538288304248144,0.002395222755714687,0.0038066390873690336,0.007727692509233794,-8.269675709323906,ridge_a0.1
CNE000001KK2,Focus Media Information Technology Co Ltd Class A,002027,CHN,Communication Services,Aug-26,0.004894228010248594,0.004537221659179408,0.002391348538475198,0.0037083154517876904,0.007377778554492389,-11.861863446485494,ridge_a0.1
CNE100001377,Ingenic Semiconductor Co Ltd Class A,300223,CHN,Technology,Aug-26,0.004884198854489888,0.004533423935705479,0.002328445863844742,0.0037357730072832517,0.0075548383117773395,-11.754806090692876,ridge_a0.1
CNE100003P74,Shenzhen Transsion Holdings Co Ltd Class A,688036,CHN,Technology,Aug-26,0.004723732362350589,0.004532113877516569,0.002414211227792703,0.0037075668265558245,0.0071819948827976775,-8.783459658029598,ridge_a0.1
CNE0000011D3,Yunnan Tin Co Ltd Class A,000960,CHN,Basic Materials,Aug-26,0.004302507820484932,0.004525469085785064,0.0023827110436104144,0.003737856637538754,0.0074916641197677195,0.0,naive (no feature history)
CNE000000T83,Jiangsu Etern Co Ltd Class A,600105,CHN,Technology,Aug-26,0.004302507820484932,0.004525469085785064,0.0023949670006592426,0.003752996641327503,0.00751952261435151,0.0,naive (no feature history)
CNE000001QQ6,Beijing Compass Technology Development Co Ltd Class A,300803,CHN,Technology,Aug-26,0.004292478664726226,0.0045149202067972195,0.0023989328314234864,0.003705420898140098,0.006875919780321637,0.0,naive (no feature history)
CNE1000047B9,Anker Innovations Technology Co Ltd Class A,300866,CHN,Technology,Aug-26,0.0049142863217660065,0.004477921736071332,0.002372328255974902,0.0036967851633524958,0.007322618662831679,-13.368844230447753,ridge_a0.1
CNE000001BD6,COSCO SHIPPING Energy Transportation Co Ltd Class A,600026,CHN,Energy,Aug-26,0.0046535282720396465,0.004477794942261659,0.0023165449389646216,0.0036650107201876957,0.0075322171196528205,-8.517102667446496,ridge_a0.1
CNE100001BC7,Haisco Pharmaceutical Group Co Ltd Class A,002653,CHN,Healthcare,Aug-26,0.004242332885932695,0.004462175811857999,0.002393889198607456,0.0037015508274456013,0.007491072853561759,0.0,naive (no feature history)
CNE100003FS0,Suzhou Maxwell Technologies Co Ltd Class A,300751,CHN,Technology,Aug-26,0.004172128795621752,0.004388333658943092,0.0023394278846085837,0.003657851437905521,0.007453082487148753,0.0,naive (no feature history)
CNE100000KW8,China XD Electric Co Ltd Class A,601179,CHN,Industrials,Aug-26,0.004753819829626709,0.004385472451160183,0.0022590950431522552,0.003574540492585685,0.007148028797365625,-12.293509145495465,ridge_a0.1
CNE000000KB3,Sanan Optoelectronics Co Ltd Class A,600703,CHN,Technology,Aug-26,0.004793936452661533,0.00436711314432096,0.0022690951144745046,0.0035813464600037577,0.00728684021276743,-13.391555844684447,ridge_a0.1
CNE000000MS3,CNPC Capital Co Ltd Class A,000617,CHN,Financial Services,Aug-26,0.004533178402935173,0.004356102916610481,0.0022804772387903143,0.003555590218088228,0.0070759487140213215,-8.64056887642082,ridge_a0.1
CNE100000V95,China Industrial Securities Co Ltd Class A,601377,CHN,Financial Services,Aug-26,0.004824023919937651,0.004342842016787723,0.0022981563288241584,0.003590807640243719,0.007281735917396836,-14.4100753067355,ridge_a0.1
CNE1000008S5,Goldwind Science & Technology Co Ltd Ordinary Shares - Class A,002202,CHN,Industrials,Aug-26,0.0046134116490048225,0.004335034707824209,0.0022977945793241725,0.0035666102291983183,0.0072491708360894296,-10.663602207118156,ridge_a0.1
CNE0000008X7,Yunnan Baiyao Group Co Ltd Class A,000538,CHN,Healthcare,Aug-26,0.004533178402935173,0.004317191795307033,0.0022363574658507924,0.0035133192824747033,0.007220381590158714,-9.4566418606261,ridge_a0.1
CNE100000MW4,Shandong Hongqiao Aluminum Industry Holding Co Ltd Class A,002379,CHN,Basic Materials,Aug-26,0.004071837238034691,0.004282844869064653,0.0023000462114199207,0.0034930251590911373,0.007060751322724128,0.0,naive (no feature history)
CNE000001Q02,Datang International Power Generation Co Ltd Class A,601991,CHN,Utilities,Aug-26,0.00454320755869388,0.004267168372245605,0.0022522751244420987,0.0034867086410369967,0.007029627525219962,-10.70332931033308,ridge_a0.1
CNE100003ML1,Anji Microelectronics Technology (Shanghai) Co Ltd Class A,688019,CHN,Technology,Aug-26,0.0040517789265172785,0.004261747111088964,0.002269837005474907,0.003596892920294515,0.00724114607190877,0.0,naive (no feature history)
CNE100000GR6,Aier Eye Hospital Group Co Ltd Class A,300015,CHN,Healthcare,Aug-26,0.004703674050833178,0.004254816555258546,0.0022477301908379863,0.0035208958476684016,0.007146638894838414,-13.999359175603542,ridge_a0.1
CNE100003F27,The People's Insurance Co (Group) of China Ltd Class A,601319,CHN,Financial Services,Aug-26,0.0044128285338307,0.004248670219004806,0.002197479403191193,0.0034532901951063255,0.006747998556871651,-8.463556263337816,ridge_a0.1
CNE000001NK6,Huafon Chemical Co Ltd Class A,002064,CHN,Basic Materials,Aug-26,0.004473003468382937,0.0042191478205286445,0.0022071339831113597,0.003453951866433293,0.006497921806621259,-10.322483529581808,ridge_a0.1
CNE0000019V8,Anhui Conch Cement Co Ltd Class A,600585,CHN,Basic Materials,Aug-26,0.00454320755869388,0.004216340249548386,0.0022086426064249756,0.003498369591471695,0.006799859851701882,-11.766981301144716,ridge_a0.1
CNE000000TR0,China Eastern Airlines Corp Ltd Class A,600115,CHN,Industrials,Aug-26,0.004493061779900348,0.004208304302813359,0.0021570969633717967,0.0034308822669987834,0.007088524300384924,-10.952278426617077,ridge_a0.1
CNE100000YJ6,Tianshan Aluminum Group Co Ltd Class A,002532,CHN,Basic Materials,Aug-26,0.004342624443519756,0.004185781465330935,0.002229641316762872,0.003426719074670187,0.006928065116288364,-8.360577443893932,ridge_a0.1
CNE0000001S2,Founder Technology Group Co Ltd Class A,600601,CHN,Technology,Aug-26,0.003961516524688923,0.004166807200198368,0.002171823447361671,0.0033643241616444506,0.006931414280618261,0.0,naive (no feature history)
CNE100001XM0,Canmax Technologies Co Ltd Class A,300390,CHN,Industrials,Aug-26,0.003941458213171511,0.00414570944222268,0.00222893421567075,0.0033845470953234426,0.006832815465137731,0.0,naive (no feature history)
CNE1000014X3,Himile Mechanical Science And Technology(Shangdong) Co Ltd Class A,002595,CHN,Industrials,Aug-26,0.003911370745895392,0.004114062805259148,0.0021418002186906703,0.0033645140383771607,0.006655409075525585,0.0,naive (no feature history)
CNE100000RK8,Wuhan Guide Infrared Co Ltd Class A,002414,CHN,Technology,Aug-26,0.004232303730173989,0.0041003004464907865,0.0021418714259837826,0.0033594546384621404,0.006795715244100085,-7.892091850402505,ridge_a0.1
CNE100002FC6,China Merchants Shekou Industrial Zone Holdings Co Ltd Class A,001979,CHN,Real Estate,Aug-26,0.0044830326241416425,0.0040990134175742455,0.0021906133001915384,0.003342550189233537,0.0066677349607627565,-13.070835309833312,ridge_a0.1
CNE1000010R3,Giant Network Group Co Ltd Class A,002558,CHN,Communication Services,Aug-26,0.0038913124343779807,0.004092965047283461,0.0021725481874205377,0.003373063179811556,0.006531437757674202,0.0,naive (no feature history)
CNE100001BZ8,Universal Scientific Industrial (Shanghai) Co Ltd Class A,601231,CHN,Technology,Aug-26,0.003871254122860568,0.004071867289307772,0.0021651885803439775,0.003362959230596092,0.006678822575920704,0.0,naive (no feature history)
CNE100005YS6,Hunan Yuneng New Energy Battery Material Co Ltd Ordinary Shares - Class A,301358,CHN,Industrials,Aug-26,0.0038511958113431563,0.004050769531332085,0.002155468846914928,0.0033304837569658368,0.006687620242640922,0.0,naive (no feature history)
CNE100002BR3,Yunnan Energy New Material (Group) Co Ltd Class A,002812,CHN,Consumer Cyclical,Aug-26,0.0038411666555844496,0.004040220652344241,0.0020878570917345646,0.003357762823336119,0.0066679664380225635,0.0,naive (no feature history)
CNE100005XJ7,Shanghai Allist Pharmaceuticals Co Ltd Class A,688578,CHN,Healthcare,Aug-26,0.0038411666555844496,0.004040220652344241,0.0021345985994309564,0.0033179513767310756,0.006621452067138979,0.0,naive (no feature history)
CNE0000012J8,YTO Express Group Co Ltd Class A,600233,CHN,Industrials,Aug-26,0.004262391197450108,0.004006090110452363,0.002128084335053858,0.003346572743232195,0.006548744326964318,-10.643639116562484,ridge_a0.1
CNE000001139,Shandong Nanshan Aluminum Co Ltd Class A,600219,CHN,Basic Materials,Aug-26,0.004192187107139164,0.003997767122163214,0.00209911276233613,0.003260404804907131,0.006599017004991264,-9.335994957899324,ridge_a0.1
CNE000001NN0,Air China Ltd Class A,601111,CHN,Industrials,Aug-26,0.004322566132002344,0.003997126071220581,0.0020947304024755043,0.0032046794327788585,0.006448298588478802,-12.084739792051378,ridge_a0.1
CNE000000Q11,SDIC Capital Co Ltd Class A,600061,CHN,Financial Services,Aug-26,0.004402799378071993,0.003989034415286509,0.0021121839155715857,0.0032551262655649707,0.006311076405331103,-13.861569843906684,ridge_a0.1
CNE000000S01,Yunnan Yuntianhua Co Ltd Class A,600096,CHN,Basic Materials,Aug-26,0.004132012172586927,0.003987955693204686,0.002105737158366152,0.0032798465337815063,0.00685008853029263,-8.241395878421631,ridge_a0.1
CNE1000033T1,Sangfor Technologies Inc Class A,300454,CHN,Technology,Aug-26,0.0037709625652735065,0.0039663784994293325,0.0020693869100426483,0.003188430914757708,0.006195321666181026,0.0,naive (no feature history)
CNE1000018P0,Kuang-Chi Technologies Co Ltd Class A,002625,CHN,Industrials,Aug-26,0.004242332885932695,0.003954956791565805,0.002075334208076774,0.003224555423368445,0.0064050747041833386,-11.367078342011666,ridge_a0.1
CNE100004900,Zhongtai Securities Co Ltd,600918,CHN,Financial Services,Aug-26,0.004442916001106818,0.003947839030493326,0.0020837818317349403,0.003284064330534298,0.006672676133832038,-15.52087638345015,ridge_a0.1
CNE100003PS9,China Zheshang Bank Co Ltd Class A,601916,CHN,Financial Services,Aug-26,0.004212245418656576,0.003942597992490994,0.0020757749681630626,0.0031950559155338523,0.006357528460268171,-11.01293238668485,ridge_a0.1
CNE100000BJ4,Zhejiang Dahua Technology Co Ltd Class A,002236,CHN,Industrials,Aug-26,0.004041749770758572,0.0038908466825275335,0.0020069249440432665,0.003133432525010499,0.0061822460319243995,-8.47647015969625,ridge_a0.1
CNE000001ND1,Poly Developments and Holdings Group Co Ltd Class A,600048,CHN,Real Estate,Aug-26,0.0042222745744152825,0.0038658654298993154,0.0020280636569804987,0.003245188180424642,0.006581783532400779,-12.952094446530957,ridge_a0.1
CNE0000011C5,Hainan Airlines Holding Co Ltd Class A,600221,CHN,Industrials,Aug-26,0.004101924705310809,0.0038581031352335443,0.002038370497944722,0.0031627958262112955,0.006295245916262728,-10.578033822919238,ridge_a0.1
CNE100003R64,BOC International China Co Ltd Class A,601696,CHN,Financial Services,Aug-26,0.0036606418519277394,0.003850340830563049,0.002016365396656047,0.003215342415048809,0.0064119649683976095,0.0,naive (no feature history)
CNE100000LV8,BlueFocus Communication Group Co Ltd Class A,300058,CHN,Communication Services,Aug-26,0.003650612696169033,0.0038397919515752053,0.002051355523868826,0.0031121688481389126,0.006122813482181675,0.0,naive (no feature history)
CNE1000055X6,Dosilicon Co Ltd Class A,688110,CHN,Technology,Aug-26,0.0036205252288929145,0.003808145314611673,0.0020150079666238253,0.0031542912242567183,0.0060960832069496505,0.0,naive (no feature history)
CNE100001DJ8,Zhejiang Jingsheng Mechanical and Electrical Co Ltd Class A,300316,CHN,Technology,Aug-26,0.0040116623034824545,0.00377852821326575,0.001964466129790987,0.0031068047122228756,0.006290054625951073,-10.451901628126867,ridge_a0.1
CNE100003K04,CSPC Innovation Pharmaceutical Co Ltd Class A,300765,CHN,Consumer Defensive,Aug-26,0.003951487368930217,0.0037285487678359536,0.0019845298380174107,0.003103724142813417,0.0065567712643121905,-10.290735568380132,ridge_a0.1
CNE000001DQ4,Sichuan Road And Bridge Group Co Ltd Class A,600039,CHN,Industrials,Aug-26,0.003991603991965042,0.0036613341311533794,0.0019634574595785246,0.0030362372175570035,0.006027297147632192,-12.793274068046138,ridge_a0.1
CNE100005ZH6,Suzhou Everbright Photonics Co Ltd Class A,688048,CHN,Technology,Aug-26,0.0034801170482710287,0.0036604610087818575,0.0019584535079342886,0.0030514598797033096,0.005877377903531975,0.0,naive (no feature history)
CNE100002RP3,Baiyin Nonferrous Group Co Ltd Class A,601212,CHN,Basic Materials,Aug-26,0.0034700878925123225,0.0036499121297940136,0.0019435396890173254,0.0029925747244240195,0.005958065821764852,0.0,naive (no feature history)
CNE100002JW6,Shenzhen Kedali Industry Co Ltd Class A,002850,CHN,Technology,Aug-26,0.0034600587367536167,0.0036393632508061697,0.0019233538476319488,0.0030155294046080813,0.005834780546135704,0.0,naive (no feature history)
CNE100000825,Tianshui Huatian Technology Co Ltd Class A,002185,CHN,Technology,Aug-26,0.0038612249671018625,0.003628191182540757,0.0019136197839059014,0.0030009788083772415,0.005817870648724881,-10.66469515609963,ridge_a0.1
CNE100000HB8,Jiangsu Yanghe Distillery Co Ltd Class A,002304,CHN,Consumer Defensive,Aug-26,0.003881283278619274,0.003600646153456753,0.0019312805206446678,0.0029728414817663234,0.005804499220430511,-11.801100009850284,ridge_a0.1
CNE000001998,Huaneng Power International Inc Class A,600011,CHN,Utilities,Aug-26,0.0037809917210322127,0.003594100519944235,0.0019105206880373335,0.0029392277987796795,0.006095130892351529,-9.626196861188532,ridge_a0.1
CNE100000KD8,Zhejiang Chint Electrics Co Ltd Class A,601877,CHN,Industrials,Aug-26,0.003941458213171511,0.0035893941710478513,0.0019340724788790963,0.0029811667110505075,0.006006267414313161,-13.41906081282353,ridge_a0.1
CNE000001FG0,China Southern Airlines Co Ltd Class A,600029,CHN,Industrials,Aug-26,0.0038511958113431563,0.0035723071643710058,0.0018752876901187957,0.002914338280098994,0.00577835652163176,-11.811641300751514,ridge_a0.1
CNE100005B03,RemeGen Co Ltd Class A,688331,CHN,Healthcare,Aug-26,0.0033898546464426736,0.0035655210978912623,0.001887570899091346,0.002911446932763088,0.0055862967103321535,0.0,naive (no feature history)
CNE000001BM7,Shandong Hualu-hengsheng Chemical Co Ltd Class A,600426,CHN,Basic Materials,Aug-26,0.0038913124343779807,0.003554874179425297,0.0018439133937825163,0.002958474845076095,0.006009213962143148,-13.146725213676083,ridge_a0.1
CNE000001NT7,Shanxi Lu'an Environmental Energy Development Co Ltd Class A,601699,CHN,Energy,Aug-26,0.003640583540410327,0.003501094624758666,0.0018757153016210175,0.00288183194576154,0.005670021202468669,-8.56953819875871,ridge_a0.1
CNE100001XR9,Hubei Feilihua Quartz Glass Co Ltd Class A,300395,CHN,Basic Materials,Aug-26,0.003319650556131731,0.0034916789449763543,0.0017984204657895853,0.0028800452838552413,0.005457034025392312,0.0,naive (no feature history)
CNE100005P31,CICT Mobile Communication Technology Co Ltd Class A,688387,CHN,Technology,Aug-26,0.0033096214003730247,0.00348113006598851,0.001840593118086015,0.0028134237316720587,0.005546970658161298,0.0,naive (no feature history)
CNE000001DN1,Hangzhou Silan Microelectronics Co Ltd Class A,600460,CHN,Technology,Aug-26,0.0037509042537560945,0.003467221388283957,0.0018121788161903467,0.0027927134816522745,0.005373992669296888,-12.117245501610261,ridge_a0.1
CNE000001GS3,Tongwei Co Ltd Class A,600438,CHN,Technology,Aug-26,0.003791020876790919,0.0034610589322137397,0.001732510494670632,0.0028402010520176112,0.005949599144405742,-13.201767012748672,ridge_a0.1
CNE1000033C7,Huizhou Desay SV Automotive Co Ltd Class A,002920,CHN,Consumer Cyclical,Aug-26,0.0036004669173755025,0.0034277545861218514,0.0017773078426027286,0.0028096625595841534,0.005625424803320761,-9.487416388118767,ridge_a0.1
CNE000000R36,Chongqing Changan Automobile Co Ltd Class A,000625,CHN,Consumer Cyclical,Aug-26,0.0035904377616167962,0.0034171921864300696,0.0017636761375982909,0.0028295937006598826,0.005817002561496895,-9.514275573421713,ridge_a0.1
CNE100005GY1,Empyrean Technology Co Ltd Class A,301269,CHN,Technology,Aug-26,0.0038913124343779807,0.0034106292532335657,0.0017583493304476289,0.002791320176092858,0.0062273203715484836,-16.67094114333489,ridge_a0.1
CNE000001M14,Unigroup Guoxin Microelectronics Co Ltd Class A,002049,CHN,Technology,Aug-26,0.003670671007686445,0.0034103833959642006,0.0017377159433533717,0.0028419279382370494,0.006194404592270303,-11.66845850251175,ridge_a0.1
CNE000001BJ3,Wolong Electric Group Co Ltd Class A,600580,CHN,Industrials,Aug-26,0.0032394173100620816,0.0034072879130736026,0.0017595319207991558,0.0028385294951951087,0.006026684551531808,0.0,naive (no feature history)
CNE100000FX6,Metallurgical Corp of China Ltd Class A,601618,CHN,Industrials,Aug-26,0.003700758474962564,0.0033997831389521276,0.001738406895766199,0.0027717586243011434,0.005948595004609931,-12.658923737565958,ridge_a0.1
CNE100002TX3,Shanghai Putailai New Energy Technology Group Co Ltd Class A,603659,CHN,Basic Materials,Aug-26,0.0035202336713058536,0.0033770067859990667,0.0017082300615614422,0.0027708871255373623,0.005517836895024802,-8.795029637744452,ridge_a0.1
CNE100004JY8,Dazhong Mining Co Ltd Class A,001203,CHN,Basic Materials,Aug-26,0.0032093298427859633,0.003375641276110071,0.0017232906849958265,0.002714431514165355,0.005907661718016756,0.0,naive (no feature history)
CNE100000KC0,China National Chemical Engineering Co Ltd Class A,601117,CHN,Industrials,Aug-26,0.0035102045155471473,0.003310863927157795,0.0016544813497612215,0.002735258088864178,0.005662728050405372,-10.325910162097308,ridge_a0.1
CNE100001SP3,Zhejiang Zheneng Electric Power Co Ltd Class A,600023,CHN,Utilities,Aug-26,0.003429971269477498,0.0033030017926521196,0.0016515888959547885,0.0027259795808342226,0.005715650865113814,-8.446196134733588,ridge_a0.1
CNE000001527,Zoomlion Heavy Industry Science and Technology Co Ltd Class A,000157,CHN,Industrials,Aug-26,0.0035302628270645594,0.0032936594515735984,0.0017077226612635696,0.0027592126140020684,0.005731500700664733,-11.298754217233551,ridge_a0.1
CNE000001NY7,Gotion High-tech Co Ltd Class A,002074,CHN,Industrials,Aug-26,0.003419942113718792,0.003285808346467807,0.0016764232040056108,0.002748157301799428,0.005513078698295526,-8.65568167339173,ridge_a0.1
CNE1000019P8,Soochow Securities Co Ltd Class A,601555,CHN,Financial Services,Aug-26,0.003570379450099384,0.0032833667538079156,0.0016690054414789193,0.0027532549195621453,0.005599422327046174,-12.569474630306818,ridge_a0.1
CNE100001YF2,Kunlun Tech Co Ltd Class A,300418,CHN,Communication Services,Aug-26,0.0036205252288929145,0.0032822315911786894,0.0016702983611500007,0.002695926883479117,0.005196909021697058,-13.810232540630135,ridge_a0.1
CNE0000008J6,Citic Pacific Special Steel Group Co Ltd Class A,000708,CHN,Basic Materials,Aug-26,0.0034500295809949105,0.0032771604121876684,0.0016746987471830503,0.002695250299411662,0.005589856098487193,-9.690602042408976,ridge_a0.1
CNE100002PC5,Yealink Network Technology Corp Ltd Class A,300628,CHN,Technology,Aug-26,0.0034801170482710287,0.0032655582050892507,0.001667970542409592,0.0027268106483169744,0.005615001518110552,-10.788335205461577,ridge_a0.1
CNE100003NZ9,Chongqing Rural Commercial Bank Co Ltd Class A,601077,CHN,Financial Services,Aug-26,0.0034400004252362042,0.0032525688941356843,0.0016463215974196514,0.002679326740819902,0.005339224110520329,-10.10695869110262,ridge_a0.1
CNE1000032B1,China Merchants Expressway Network & Technology Holdings Co Ltd Class A,001965,CHN,Industrials,Aug-26,0.0036004669173755025,0.003252450428612002,0.0016853310725807153,0.002738959609482833,0.005681397111308428,-14.116461967508611,ridge_a0.1
CNE000000JX9,Shanghai Zhangjiang Hi-tech Park Development Co Ltd Class A,600895,CHN,Real Estate,Aug-26,0.0033697963349252616,0.0032112606401274828,0.0016287357718037753,0.002681313923378314,0.005893738597526545,-9.399630569976631,ridge_a0.1
ID1000166903,PT Goto Gojek Tokopedia Tbk,GOTO,IDN,Technology,Aug-26,0.0033898546464426736,0.0032012793285243536,0.0015993687636686059,0.002618275197002049,0.005609360568349053,-10.215667201698228,ridge_a0.1
CNE100003GD0,China Great Wall Securities Co Ltd Class A,002939,CHN,Financial Services,Aug-26,0.0030087467276118406,0.0031646636963531915,0.00161925425972835,0.0025691417401032647,0.005378605645779402,0.0,naive (no feature history)
CNE000000RL7,China Greatwall Technology Group Co Ltd Class A,000066,CHN,Technology,Aug-26,0.003349738023407849,0.0031480795979742008,0.001601862750444667,0.0026213413436128527,0.0054565716053775505,-10.650335180181708,ridge_a0.1
CNE000001FJ4,Zhejiang Longsheng Group Co Ltd Class A,600352,CHN,Basic Materials,Aug-26,0.002988688416094428,0.0031435659383775034,0.001613277274798749,0.0026178680888648094,0.005530312573127086,0.0,naive (no feature history)
CNE1000015F7,Sailun Group Co Ltd Class A,601058,CHN,Consumer Cyclical,Aug-26,0.0033597671791665553,0.0031086849171856603,0.0015909284641093101,0.0025613387456612157,0.005348855735071058,-12.031823666719795,ridge_a0.1
CNE0000018M9,Anhui Jianghuai Automobile Group Co Ltd Class A,600418,CHN,Consumer Cyclical,Aug-26,0.0032394173100620816,0.0030818204591914885,0.001594941039346657,0.0025928058133421594,0.005409705743670813,-9.552097215891584,ridge_a0.1
CNE100004231,Quantumctek Co Ltd Class A,688027,CHN,Technology,Aug-26,0.0029285134815421913,0.0030802726644504393,0.0015917721621909187,0.0025212911664404857,0.005294760254570588,0.0,naive (no feature history)
CNE000000M15,Huayu Automotive Systems Co Ltd Class A,600741,CHN,Consumer Cyclical,Aug-26,0.0033296797118904367,0.0030675273170550944,0.0015689702328597608,0.002535985081158542,0.005359738147729167,-12.412113910312748,ridge_a0.1
